time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.3756531575400098,0.9552574784361774,13.55931084368779,0.20127019822961323,6.157612163386325,0.0,0.9088825283205579,1.7942503627825173,3.549572844363121,0.13108064777666759,-0.10662362844778549,0.0,472.88857154680903,473.0088013061674,469.9374430377435,472.64072648953106
1.8600000000000012,0.43308452922680646,1.0674592250344819,13.776973006263198,0.20951720750682412,6.150773527199915,0.0,1.0061338413319383,1.9464992892086022,3.704869576864119,0.147836876581163,-0.1357225348296762,0.0,475.300604981295,473.0538228077418,474.3760598428318,475.6770428507603
1.9200000000000013,0.4962437658109108,1.1885551863463486,14.001947758230223,0.2189255826889891,6.14319218984733,0.0,1.0998974713284935,2.0907839273594466,3.793489586578149,0.17046034347049974,-0.11223527737057053,0.0,455.0920002152732,456.95376798246525,455.1227201076217,456.95214974893486
1.9800000000000013,0.5657549600931024,1.3193783534424455,14.236126583842628,0.22966098448198746,6.136628406397529,0.0,1.2177919720136345,2.270943856196475,4.01104450712341,0.19197189122161637,-0.10425410770725121,0.0,496.9307847366443,497.50632824585495,495.78496160771493,497.3898677076059
2.0400000000000014,0.6420779256120563,1.4606136028206675,14.480528287683295,0.2407547973917623,6.130521042195465,0.0,1.3268493977902194,2.4378551376363293,4.134566744655144,0.16447373673462895,-0.09727023069014352,0.0,471.4005220221276,471.9315900253874,472.67081243036995,470.5770321734135
2.1000000000000014,0.7245737447127208,1.6113041454063508,14.729133747811948,0.2504945543522519,6.12433423856587,0.0,1.4234948875610833,2.5858878130796943,4.151661724911427,0.1576595901966777,-0.11856765016360003,0.0,440.89018291356905,439.1171416151302,440.1361327998863,439.59710709200823
2.1600000000000015,0.8132109093337362,1.7713865114715868,14.98005973559603,0.2605881699913848,6.117635125797147,0.0,1.5316522427477233,2.750909140884539,4.211657385025326,0.1836906721749122,-0.10053966927152531,0.0,454.6672320700972,456.0985514504106,454.31811862010903,456.4264570444974
2.2200000000000015,0.9085062841531807,1.9416182405780376,15.23475446069477,0.27132816255374603,6.112039510334814,0.0,1.6453140919940248,2.9242870249962527,4.277195096460832,0.1674314769634399,-0.08167609660879334,0.0,458.2370427282682,459.72708072500916,459.8841304856055,458.62388915909
2.2800000000000016,1.0108640882931093,2.1226547574234575,15.494070336183615,0.2812784766114742,6.107284079422717,0.0,1.7669563475738854,3.1109626685075957,4.365577217415962,0.1624505959860409,-0.07481449552338329,0.0,468.3449463368625,468.8736980713417,468.46702726045265,468.104237090318
2.3400000000000016,1.1202749637596507,2.3145444984648322,15.756794943927344,0.292262693383206,6.10287117591929,0.0,1.8803742865680002,3.2860780000357477,4.391082477242981,0.20741594947472913,-0.0711306538003293,0.0,451.1621690764558,451.4554279547931,447.9384620569253,451.6108509536647
